,Unnamed: 0,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,Month,Seasons
3848,3848,3221079055,3/25/2015,367000.0,3,2.5,2260,93218,1.0,0.0,2.0,Very_Good,6,2260,0.0,1998,0.0,98022,47.2582,-121.935,2180,111078,3,Winter
3849,3849,9184700535,4/13/2015,1080000.0,4,2.25,2820,5000,1.5,0.0,2.0,Very_Good,9,1800,1020.0,1926,0.0,98122,47.6097,-122.287,2880,6000,4,Spring
3850,3850,1877500090,2/11/2015,756000.0,3,2.5,3560,8297,1.0,0.0,2.0,Very_Good,8,1650,1910.0,1948,0.0,98199,47.6473,-122.407,2760,8297,2,Winter
3851,3851,723049476,7/24/2014,203000.0,3,2.25,1630,9145,1.0,0.0,0.0,Good,7,1630,0.0,1960,0.0,98146,47.5,-122.347,1630,9206,7,Summer
3852,3852,8556800100,1/21/2015,535000.0,4,2.5,2880,23994,2.0,0.0,3.0,Good,9,2880,0.0,2002,0.0,98022,47.2124,-122.005,2470,17009,1,Winter
3853,3853,9830200475,3/23/2015,525000.0,3,3.25,2200,7440,2.0,0.0,0.0,Very_Good,7,1710,490.0,1947,0.0,98118,47.5409,-122.268,1260,6765,3,Winter
3854,3854,2525000690,3/9/2015,347500.0,3,1.75,1620,7500,1.0,0.0,0.0,Good,7,1220,400.0,1981,0.0,98059,47.4815,-122.162,1470,7938,3,Winter
3855,3855,1891100090,5/5/2014,620000.0,3,1.75,1480,2185,2.5,0.0,0.0,Good,9,1480,0.0,2005,0.0,98034,47.6945,-122.17,1480,2441,5,Spring
3856,3856,3447000100,4/22/2015,645000.0,4,2.5,2250,10696,2.0,0.0,0.0,Good,8,2250,0.0,1996,0.0,98006,47.5715,-122.128,2340,13286,4,Spring
3857,3857,1118001295,12/3/2014,2200000.0,4,3.0,3540,11098,2.0,0.0,0.0,Good,10,3000,291.851723974838,1940,0.0,98112,47.63399999999999,-122.288,3430,8214,12,Winter
3858,3858,7968460110,6/19/2014,280000.0,3,2.0,1790,42399,1.0,0.0,0.0,Very_Good,7,1790,0.0,1990,0.0,98092,47.3143,-122.134,1330,40015,6,Spring
3859,3859,5101406489,5/1/2015,432000.0,3,2.0,1400,6380,1.0,0.0,0.0,Very_Good,7,700,700.0,1924,0.0,98125,47.7015,-122.316,1690,5800,5,Spring
3860,3860,9275702350,12/22/2014,790000.0,3,1.5,2390,4452,2.0,0.0,1.0,Good,9,1790,600.0,1929,0.0,98126,47.5826,-122.378,2610,5000,12,Winter
3861,3861,7752000090,1/13/2015,635000.0,4,1.75,2400,10050,1.0,0.0,0.0,Excellent,8,2400,0.0,1957,0.0,98008,47.6339,-122.124,1680,10050,1,Winter
3862,3862,293000165,8/19/2014,442000.0,3,1.5,2050,6384,1.0,0.0,0.0,Good,7,1350,700.0,1958,0.0,98126,47.5325,-122.378,1590,7214,8,Summer
3863,3863,7852100110,4/22/2015,490000.0,4,3.0,2640,5267,2.0,0.0,0.0,Good,7,2640,0.0,2001,0.0,98065,47.5298,-121.88,2640,5670,4,Spring
3864,3864,1311000600,9/25/2014,250000.0,5,1.75,2320,7700,1.0,0.0,0.0,Excellent,7,1290,1030.0,1962,0.0,98001,47.3426,-122.285,1740,7210,9,Summer
3865,3865,1732800820,6/19/2014,1330000.0,4,2.5,2440,3600,2.5,0.0,0.0,Very_Good,8,2440,0.0,1902,0.0,98119,47.6298,-122.362,2440,5440,6,Spring
3866,3866,7893203565,10/27/2014,120000.0,3,1.0,1260,7500,1.0,0.0,0.0,Good,6,1260,0.0,1954,0.0,98198,47.4191,-122.33,1260,7500,10,Fall
3867,3867,2524049166,9/18/2014,2950000.0,5,4.75,6240,47480,1.0,0.0,3.0,Good,11,4610,1630.0,2003,0.0,98040,47.5317,-122.233,4170,17668,9,Summer
3868,3868,9406550100,9/23/2014,325000.0,4,2.5,1930,8458,2.0,0.0,0.0,Good,7,1930,0.0,1993,0.0,98038,47.3645,-122.039,1670,9485,9,Summer
3869,3869,3327000090,6/12/2014,210000.0,4,1.75,1200,7680,1.0,0.0,0.0,Good,7,1200,0.0,1968,0.0,98092,47.3138,-122.192,1490,7800,6,Spring
3870,3870,1220000100,5/4/2015,215000.0,1,1.0,970,7639,1.0,0.0,0.0,Very_Good,5,570,400.0,1920,0.0,98166,47.4655,-122.346,1360,7380,5,Spring
3871,3871,1066600025,10/29/2014,387000.0,3,1.75,1810,10800,1.0,0.0,0.0,Excellent,8,1210,600.0,1968,0.0,98056,47.5236,-122.184,1800,10800,10,Fall
3872,3872,3626039228,9/18/2014,408000.0,3,1.0,1380,7015,1.5,0.0,0.0,Very_Good,7,1380,0.0,1925,0.0,98117,47.6987,-122.36,1160,6700,9,Summer
3873,3873,7635801032,7/10/2014,410000.0,3,1.0,1470,6500,1.0,0.0,0.0,Very_Good,7,1470,0.0,1953,0.0,98166,47.473,-122.362,1470,9300,7,Summer
3874,3874,4364700600,12/16/2014,216000.0,3,1.0,1010,7920,1.0,0.0,0.0,Good,6,1010,0.0,1925,0.0,98126,47.5249,-122.37,1520,7560,12,Winter
3875,3875,4364700600,3/30/2015,390000.0,3,1.0,1010,7920,1.0,0.0,0.0,Good,6,1010,0.0,1925,0.0,98126,47.5249,-122.37,1520,7560,3,Winter
3876,3876,7774200236,12/11/2014,357000.0,3,1.5,1340,11744,1.0,0.0,0.0,Not_Good,7,1340,0.0,1950,0.0,98146,47.4947,-122.36,2020,13673,12,Winter
3877,3877,8025700590,5/19/2014,215000.0,3,1.0,970,7275,1.0,0.0,0.0,Very_Good,7,970,0.0,1970,0.0,98031,47.4006,-122.188,1750,7200,5,Spring
3878,3878,7129302095,2/13/2015,265000.0,3,1.0,1122,6554,1.5,0.0,0.0,Good,5,1122,0.0,1900,0.0,98118,47.5135,-122.257,1610,5650,2,Winter
3879,3879,2997800076,12/9/2014,589950.0,3,2.75,1670,1350,3.0,0.0,0.0,Good,9,1350,320.0,2014,0.0,98116,47.5763,-122.408,1520,4800,12,Winter
3880,3880,7740100015,2/6/2015,440000.0,3,1.75,2840,16851,1.0,0.0,3.0,Good,8,1600,1240.0,1950,0.0,98155,47.7458,-122.287,2650,11063,2,Winter
3881,3881,5279100625,4/29/2015,248000.0,2,1.0,770,8600,1.0,0.0,0.0,Very_Good,4,770,0.0,1914,0.0,98027,47.5325,-122.031,1420,6960,4,Spring
3882,3882,1126059144,9/11/2014,730000.0,3,2.25,2040,130680,2.0,0.0,0.0,Good,9,2040,0.0,1977,0.0,98072,47.7584,-122.136,3080,39630,9,Summer
3883,3883,5409800110,1/19/2015,425000.0,4,2.5,3052,12145,2.0,0.0,0.0,Good,8,3052,0.0,2004,0.0,98003,47.2598,-122.304,2767,8604,1,Winter
3884,3884,7963900100,9/12/2014,680000.0,3,2.5,2620,14248,2.0,0.0,0.0,Very_Good,8,1830,790.0,1977,0.0,98004,47.6281,-122.194,2620,12343,9,Summer
3885,3885,9264910100,2/18/2015,341500.0,5,2.25,3120,10400,2.0,0.0,0.0,Good,8,3120,0.0,1980,0.0,98023,47.3097,-122.34,2160,8267,2,Winter
3886,3886,8819900449,5/8/2015,395000.0,2,1.0,1100,3975,1.0,0.0,0.0,Good,7,900,200.0,1950,0.0,98105,47.6701,-122.286,1110,4280,5,Spring
3887,3887,1525059160,7/31/2014,1230000.0,4,2.75,3410,95396,1.5,0.0,0.0,Very_Good,10,3410,0.0,1962,0.0,98005,47.6547,-122.158,3721,35352,7,Summer
3888,3888,7526800100,7/8/2014,695500.0,5,2.75,2510,9180,1.0,0.0,1.0,Very_Good,8,1600,910.0,1975,0.0,98052,47.6389,-122.098,2650,9780,7,Summer
3889,3889,6385100100,10/2/2014,308000.0,3,1.75,1680,8629,1.0,0.0,0.0,Good,8,1200,480.0,1977,0.0,98198,47.3662,-122.319,1990,8400,10,Fall
3890,3890,2085200261,2/18/2015,422500.0,3,2.0,1960,6450,1.0,0.0,0.0,Very_Good,7,1000,960.0,1977,0.0,98038,47.3972,-122.029,1660,20720,2,Winter
3891,3891,3522900061,4/21/2015,418000.0,2,1.0,1040,6900,1.0,0.0,0.0,Very_Good,7,1040,0.0,1915,0.0,98136,47.5411,-122.391,1620,6280,4,Spring
3892,3892,2570500090,10/7/2014,385000.0,5,1.5,1750,9780,1.5,0.0,0.0,Very_Good,7,1750,0.0,1961,0.0,98028,47.7755,-122.235,1750,10295,10,Fall
3893,3893,5482700100,5/12/2014,876650.0,3,3.25,2170,12508,1.5,0.0,0.0,Excellent,9,1650,520.0,1928,1970.0,98040,47.5665,-122.229,2720,21070,5,Spring
3894,3894,567000268,8/21/2014,450000.0,3,2.5,1639,2710,2.0,0.0,0.0,Good,8,1479,160.0,2003,0.0,98144,47.5924,-122.294,1580,1733,8,Summer
3895,3895,3649100315,6/25/2014,418800.0,4,2.25,2100,9984,1.0,0.0,0.0,Very_Good,7,1290,810.0,1973,0.0,98028,47.7365,-122.242,1930,10511,6,Spring
3896,3896,6821102352,10/8/2014,330000.0,2,1.0,880,1753,2.0,0.0,0.0,Very_Good,7,880,0.0,1945,0.0,98199,47.6475,-122.397,1010,1748,10,Fall
3897,3897,6072300110,4/16/2015,550000.0,3,1.75,1940,8376,1.0,0.0,0.0,Very_Good,8,1290,650.0,1963,0.0,98006,47.5586,-122.173,2400,8674,4,Spring
3898,3898,3223049131,10/30/2014,270000.0,4,2.5,2490,11650,1.0,0.0,0.0,Good,7,1390,1100.0,1990,0.0,98148,47.4416,-122.332,2010,10495,10,Fall
3899,3899,1068000110,4/29/2015,978500.0,3,2.25,2060,7080,2.0,0.0,0.0,Good,9,1800,260.0,1940,0.0,98199,47.6455,-122.409,3070,7500,4,Spring
3900,3900,2600020100,9/30/2014,975000.0,4,2.5,2720,10455,2.0,0.0,2.0,Good,10,2500,220.0,1981,0.0,98006,47.5564,-122.158,3240,12348,9,Summer
3901,3901,5422500110,7/25/2014,455000.0,3,2.25,2180,6850,1.0,0.0,0.0,Good,7,1750,430.0,1973,0.0,98034,47.7246,-122.217,1740,7016,7,Summer
3902,3902,4055700378,10/9/2014,1420000.0,4,3.25,3600,38016,2.0,0.0,2.0,Good,11,3310,290.0,1991,0.0,98034,47.7124,-122.253,2440,22693,10,Fall
3903,3903,795000820,4/6/2015,220000.0,2,1.0,840,9000,1.0,0.0,0.0,Excellent,6,840,0.0,1951,0.0,98168,47.5033,-122.329,1350,10400,4,Spring
3904,3904,925059113,8/13/2014,490000.0,3,2.0,2370,12196,2.0,0.0,0.0,Very_Good,7,2370,0.0,1970,0.0,98033,47.6734,-122.176,1380,12196,8,Summer
3905,3905,3275000090,4/21/2015,420000.0,4,2.25,2270,9100,2.0,0.0,0.0,Good,7,2270,0.0,1978,0.0,98034,47.7242,-122.17,1710,7910,4,Spring
3906,3906,8946700100,12/8/2014,408500.0,4,2.5,2720,7043,2.0,0.0,0.0,Good,9,2720,0.0,2003,0.0,98092,47.3315,-122.169,2640,6958,12,Winter
3907,3907,809002485,3/27/2015,716000.0,3,1.5,1140,4800,1.5,0.0,0.0,Good,7,1140,0.0,1915,0.0,98109,47.6368,-122.354,1260,4800,3,Winter
3908,3908,5332200405,6/2/2014,965000.0,4,2.5,2460,5000,2.0,0.0,0.0,Excellent,8,1620,840.0,1938,0.0,98112,47.6282,-122.293,2320,5000,6,Spring
3909,3909,1775950100,1/13/2015,357823.0,3,1.5,1240,9196,1.0,0.0,0.0,Good,8,1240,0.0,1968,0.0,98072,47.7562,-122.094,1690,10800,1,Winter
3910,3910,9808700762,6/11/2014,7060000.0,5,4.5,10040,37325,2.0,1.0,2.0,Good,11,7680,2360.0,1940,2001.0,98004,47.65,-122.214,3930,25449,6,Spring
3911,3911,1133000542,8/5/2014,425000.0,3,2.25,1670,9500,1.0,0.0,0.0,Good,7,1170,500.0,1977,0.0,98125,47.7253,-122.309,1470,9500,8,Summer
3912,3912,7905200315,4/16/2015,711777.0,4,1.75,2220,6731,1.0,0.0,0.0,Very_Good,7,1110,1110.0,1953,0.0,98116,47.5691,-122.391,1600,6350,4,Spring
3913,3913,3949600090,12/1/2014,335000.0,3,1.0,980,9903,1.0,0.0,0.0,Very_Good,7,980,291.851723974838,1966,0.0,98028,47.7746,-122.239,1830,9903,12,Winter
3914,3914,9274201730,6/16/2014,825000.0,4,1.5,1890,6938,1.5,0.0,0.0,Good,8,1890,0.0,1919,0.0,98116,47.5896,-122.389,1700,6250,6,Spring
3915,3915,7883604065,5/1/2015,210000.0,2,1.0,1100,6000,1.5,0.0,0.0,Very_Good,6,1100,0.0,1900,0.0,98108,47.5275,-122.323,1280,6000,5,Spring
3916,3916,1158700100,8/11/2014,575000.0,2,1.75,2770,19700,2.0,0.0,0.0,Good,8,1780,990.0,1983,0.0,98177,47.7581,-122.365,2360,9700,8,Summer
3917,3917,7237500110,4/4/2015,1210000.0,4,2.75,4250,10925,2.0,0.0,0.0,Good,10,4250,0.0,2003,0.0,98059,47.5297,-122.14,4650,11544,4,Spring
3918,3918,8682280490,8/1/2014,431500.0,2,2.0,1370,4866,1.0,0.0,0.0,Good,8,1370,0.0,2005,0.0,98053,47.70399999999999,-122.012,1365,4784,8,Summer
3919,3919,224059111,9/3/2014,475000.0,3,1.5,1480,13457,1.0,0.0,0.0,Good,7,1480,0.0,1959,0.0,98007,47.5914,-122.136,2100,10517,9,Summer
3920,3920,4141800215,11/26/2014,1500000.0,4,3.75,3770,4000,2.5,0.0,0.0,Excellent,9,2890,880.0,1916,0.0,98122,47.6157,-122.287,2800,5000,11,Fall
3921,3921,1822069097,12/23/2014,540000.0,6,3.0,2870,206474,2.0,0.0,0.0,Good,7,2330,540.0,1960,1985.0,98042,47.401,-122.095,2380,59677,12,Winter
3922,3922,1668500100,12/10/2014,775000.0,3,2.5,3820,35016,2.0,0.0,0.0,Very_Good,9,3820,0.0,1987,0.0,98053,47.6496,-122.041,3010,35190,12,Winter
3923,3923,1254200615,7/16/2014,635000.0,3,2.5,1530,2978,1.0,0.0,0.0,Good,7,1210,320.0,1997,0.0,98117,47.6796,-122.39,1640,5100,7,Summer
3924,3924,7135520300,4/7/2015,1300000.0,3,2.75,4120,16365,1.0,0.0,2.0,Good,12,4120,0.0,1999,0.0,98059,47.5265,-122.148,4020,14110,4,Spring
3925,3925,1755700090,8/1/2014,405000.0,3,2.25,1590,7267,1.0,0.0,0.0,Very_Good,7,1100,490.0,1976,0.0,98133,47.7457,-122.332,2060,8336,8,Summer
3926,3926,2414600195,7/21/2014,210000.0,3,1.0,1520,8600,1.0,0.0,0.0,Good,6,1040,480.0,1951,0.0,98168,47.5134,-122.335,1320,8600,7,Summer
3927,3927,3592500985,5/4/2015,880000.0,4,2.5,2350,4675,2.0,0.0,0.0,Good,9,2150,200.0,1923,0.0,98112,47.6344,-122.305,2240,3848,5,Spring
3928,3928,1003600056,10/24/2014,239000.0,4,2.0,1370,8837,1.5,0.0,0.0,Good,7,1370,0.0,1955,0.0,98188,47.4386,-122.285,1360,9000,10,Fall
3929,3929,9285800755,7/14/2014,515000.0,3,2.5,1540,6100,1.0,0.0,0.0,Good,6,770,770.0,1944,2014.0,98126,47.5696,-122.378,1710,5950,7,Summer
3930,3930,1269200229,7/23/2014,1380000.0,3,3.25,3786,38038,1.0,1.0,4.0,Good,9,1934,1852.0,1978,2006.0,98070,47.3907,-122.448,2850,33361,7,Summer
3931,3931,304100090,7/22/2014,215000.0,4,2.25,1500,5393,2.0,0.0,0.0,Good,7,1500,0.0,1999,0.0,98001,47.3378,-122.262,1500,5952,7,Summer
3932,3932,7227800110,4/9/2015,315000.0,6,2.0,1750,17685,1.0,0.0,0.0,Very_Good,5,1750,0.0,1943,0.0,98056,47.5096,-122.178,1750,9209,4,Spring
3933,3933,7507500015,7/30/2014,442500.0,3,1.5,1800,8303,1.0,0.0,0.0,Good,7,1200,600.0,1957,0.0,98133,47.7693,-122.357,1800,8171,7,Summer
3934,3934,621069146,8/18/2014,311000.0,2,1.75,1180,55321,1.0,0.0,0.0,Good,8,1180,0.0,1941,2004.0,98042,47.3329,-122.091,1480,56192,8,Summer
3935,3935,263000164,12/17/2014,425000.0,2,1.0,830,6030,1.0,0.0,0.0,Very_Good,6,830,0.0,1925,0.0,98103,47.6994,-122.347,1280,6030,12,Winter
3936,3936,263000291,9/4/2014,433500.0,3,1.75,1540,9450,1.0,0.0,0.0,Very_Good,6,1040,500.0,1919,0.0,98103,47.6985,-122.348,1200,5400,9,Summer
3937,3937,1566100625,8/4/2014,450000.0,3,2.25,1610,8296,2.0,0.0,0.0,Good,8,1610,0.0,1978,0.0,98115,47.7,-122.297,1610,8288,8,Summer
3938,3938,8861500015,5/20/2014,675000.0,3,2.25,1990,10260,2.0,0.0,0.0,Very_Good,8,1990,0.0,1987,0.0,98052,47.6801,-122.115,1990,10260,5,Spring
3939,3939,8961990090,6/24/2014,535000.0,3,2.5,2070,4132,2.0,0.0,0.0,Good,8,2070,0.0,1999,0.0,98074,47.6036,-122.015,1530,5606,6,Spring
3940,3940,3584900090,6/13/2014,577000.0,3,1.75,1760,12874,1.0,0.0,0.0,Very_Good,7,1230,530.0,1967,0.0,98005,47.5906,-122.167,1950,10240,6,Spring
3941,3941,8902000407,12/17/2014,480000.0,3,1.75,1740,8528,1.0,0.0,0.0,Very_Good,7,1290,450.0,1939,0.0,98125,47.7097,-122.303,1610,8528,12,Winter
3942,3942,3026059014,1/12/2015,400000.0,3,1.5,1950,4473,1.0,0.0,0.0,Very_Good,6,1530,420.0,1914,0.0,98034,47.7094,-122.228,2670,14256,1,Winter
3943,3943,7304300906,6/13/2014,304000.0,3,1.0,1280,8184,1.5,0.0,0.0,Very_Good,6,1280,0.0,1947,0.0,98155,47.7467,-122.319,1120,8184,6,Spring
3944,3944,8155820110,3/25/2015,355000.0,3,1.75,1460,7203,1.0,0.0,0.0,Good,7,1460,0.0,1990,0.0,98056,47.5049,-122.189,1570,7203,3,Winter
3945,3945,722069232,9/5/2014,998000.0,4,3.25,3770,982998,2.0,0.0,0.0,Good,10,3770,0.0,1992,0.0,98058,47.414,-122.087,2290,37141,9,Summer
3946,3946,1825069031,8/14/2014,550000.0,4,1.75,2410,8447,2.0,0.0,3.0,Very_Good,8,2060,350.0,1936,1980.0,98074,47.6499,-122.088,2520,14789,8,Summer
3947,3947,1825069031,10/16/2014,550000.0,4,1.75,2410,8447,2.0,0.0,3.0,Very_Good,8,2060,350.0,1936,1980.0,98074,47.6499,-122.088,2520,14789,10,Fall
3948,3948,3348401584,8/21/2014,210000.0,3,1.75,1400,7300,2.0,0.0,0.0,Good,6,1400,0.0,1948,0.0,98178,47.4999,-122.268,1440,10825,8,Summer
3949,3949,8029500100,2/26/2015,317000.0,3,2.5,2100,7587,2.0,0.0,0.0,Good,9,2100,0.0,1990,0.0,98023,47.3072,-122.391,2330,8119,2,Winter
3950,3950,7964410100,5/4/2015,700000.0,4,3.5,5360,25800,1.0,0.0,0.0,Good,9,3270,2090.0,1971,0.0,98074,47.6099,-122.054,2650,21781,5,Spring
3951,3951,1457500026,6/16/2014,265000.0,3,1.0,1000,9150,1.0,0.0,0.0,Good,7,1000,0.0,1969,0.0,98059,47.4829,-122.124,1490,10647,6,Spring
3952,3952,7215730590,9/2/2014,700000.0,4,3.5,3150,6175,2.0,0.0,0.0,Good,9,3150,0.0,2001,0.0,98075,47.5966,-122.017,3150,6986,9,Summer
3953,3953,7525530100,9/8/2014,1020000.0,5,3.5,4180,17841,2.0,0.0,2.0,Good,10,3160,1020.0,1990,0.0,98075,47.5618,-122.037,3260,12608,9,Summer
3954,3954,1925059194,12/9/2014,1150000.0,4,2.25,2840,20242,1.0,0.0,0.0,Good,8,2240,600.0,1972,0.0,98004,47.639,-122.216,2840,20372,12,Winter
3955,3955,5561401110,6/27/2014,460000.0,4,2.5,2110,35091,1.0,0.0,0.0,Very_Good,8,1290,820.0,1985,0.0,98027,47.467,-122.014,2740,36427,6,Spring
3956,3956,7173700524,9/24/2014,410000.0,2,1.5,1660,4000,1.0,0.0,0.0,Good,7,1000,660.0,1950,0.0,98115,47.6832,-122.304,1570,5500,9,Summer
3957,3957,9828202215,9/5/2014,665000.0,4,3.0,2160,4400,1.0,0.0,0.0,Excellent,7,1320,840.0,1921,0.0,98122,47.6163,-122.293,1430,4400,9,Summer
3958,3958,4113800300,4/14/2015,600000.0,4,2.5,2420,7744,2.0,0.0,0.0,Good,9,2420,0.0,1994,0.0,98056,47.534,-122.18,2820,11129,4,Spring
3959,3959,6145600855,5/4/2015,502000.0,4,1.75,1920,3844,1.0,0.0,0.0,Good,7,1170,750.0,1967,0.0,98133,47.7041,-122.353,1480,3844,5,Spring
3960,3960,2130702350,6/4/2014,364950.0,4,2.5,2310,8030,2.0,0.0,0.0,Good,7,2310,0.0,1978,0.0,98019,47.7433,-121.982,1780,8041,6,Spring
3961,3961,8815400735,5/29/2014,680000.0,3,2.25,2330,4000,1.5,0.0,2.0,Excellent,7,1520,810.0,1927,0.0,98115,47.6732,-122.29,1870,4000,5,Spring
3962,3962,5152600090,7/8/2014,235500.0,5,2.5,2340,13713,1.0,0.0,0.0,Not_Good,8,1670,670.0,1967,0.0,98003,47.3307,-122.324,2080,11000,7,Summer
3963,3963,7852090750,7/21/2014,576000.0,4,2.5,2590,5756,2.0,0.0,0.0,Good,8,2590,0.0,2001,0.0,98065,47.5356,-121.875,2620,6109,7,Summer
3964,3964,2488200459,5/5/2014,405000.0,2,3.0,1410,1240,2.0,0.0,0.0,Good,8,1140,270.0,2006,0.0,98136,47.5221,-122.39,1410,1273,5,Spring
3965,3965,8035600590,7/16/2014,335000.0,3,2.75,2850,8039,1.0,0.0,0.0,Very_Good,8,1540,1310.0,1989,0.0,98031,47.4141,-122.204,2240,7727,7,Summer
3966,3966,4438000165,4/20/2015,122000.0,2,1.0,730,6728,1.0,0.0,0.0,Good,6,730,0.0,1953,0.0,98148,47.4275,-122.324,1170,7034,4,Spring
3967,3967,6744700423,6/6/2014,432000.0,3,1.75,1470,6250,1.0,0.0,3.0,Very_Good,7,1070,400.0,1939,0.0,98155,47.7394,-122.288,2630,7050,6,Spring
3968,3968,2473002100,8/27/2014,375000.0,4,2.25,2330,11400,1.0,0.0,0.0,Very_Good,8,2330,0.0,1974,0.0,98058,47.4495,-122.148,2640,10200,8,Summer
3969,3969,4399200245,6/25/2014,276000.0,4,2.25,2460,11250,1.0,0.0,0.0,Very_Good,8,2460,0.0,1959,0.0,98002,47.3182,-122.212,1630,10216,6,Spring
3970,3970,1326059085,7/21/2014,450000.0,3,2.25,2080,111513,1.5,0.0,0.0,Good,8,1680,400.0,1977,0.0,98072,47.7403,-122.112,2440,107157,7,Summer
3971,3971,6324000090,5/11/2015,210000.0,2,1.0,990,8140,1.0,0.0,0.0,Bad,6,990,0.0,1910,0.0,98116,47.5828,-122.382,2150,5000,5,Spring
3972,3972,9542830600,11/21/2014,279000.0,3,2.5,1450,4106,2.0,0.0,0.0,Good,7,1450,0.0,2011,0.0,98038,47.3655,-122.019,2000,4000,11,Fall
3973,3973,2767604580,2/23/2015,635000.0,3,1.75,1340,3900,2.0,0.0,0.0,Excellent,7,1340,0.0,1900,0.0,98107,47.6711,-122.379,1470,1611,2,Winter
3974,3974,662310900,2/20/2015,350000.0,3,2.5,2730,7372,2.0,0.0,0.0,Good,9,2730,0.0,1998,0.0,98023,47.2831,-122.346,2710,8343,2,Winter
3975,3975,1432600100,9/24/2014,218000.0,3,1.0,1140,7560,1.0,0.0,0.0,Very_Good,6,1140,0.0,1958,0.0,98058,47.4624,-122.185,1300,7560,9,Summer
3976,3976,8928100025,3/24/2015,750000.0,4,1.5,1950,6300,1.5,0.0,1.0,Good,7,1650,300.0,1944,0.0,98115,47.6819,-122.271,1760,6300,3,Winter
3977,3977,1221039058,2/13/2015,310597.0,4,1.75,2000,25700,1.0,0.0,0.0,Very_Good,7,1150,850.0,1958,0.0,98023,47.32,-122.362,2420,27500,2,Winter
3978,3978,3840700600,4/1/2015,355000.0,3,1.0,900,37800,1.0,0.0,0.0,Very_Good,5,700,200.0,1923,0.0,98034,47.7146,-122.234,1750,11998,4,Spring
3979,3979,8691410100,5/27/2014,735000.0,5,2.75,3390,5211,2.0,0.0,0.0,Good,9,3390,0.0,2004,0.0,98075,47.5977,-121.981,3210,5211,5,Spring
3980,3980,7883607645,6/2/2014,155000.0,1,1.0,720,6000,1.0,0.0,0.0,Good,6,720,0.0,1940,0.0,98108,47.5266,-122.316,1040,6000,6,Spring
3981,3981,9435300051,6/11/2014,354000.0,3,1.0,940,10368,1.0,0.0,0.0,Good,7,940,0.0,1965,0.0,98052,47.6608,-122.133,2090,9620,6,Spring
3982,3982,6179900090,5/7/2015,415000.0,3,1.75,1770,10513,1.0,0.0,0.0,Very_Good,7,1400,370.0,1982,0.0,98028,47.7726,-122.266,2070,9968,5,Spring
3983,3983,6840700165,7/1/2014,202000.0,1,1.0,590,833,1.0,0.0,0.0,Very_Good,7,590,0.0,1926,0.0,98122,47.6082,-122.299,780,1617,7,Summer
3984,3984,2768301217,5/6/2015,580000.0,3,2.5,1980,1873,2.0,0.0,0.0,Good,7,1470,510.0,1996,0.0,98107,47.6659,-122.369,1500,1873,5,Spring
3985,3985,629000615,10/22/2014,1500000.0,4,3.25,3070,10375,2.0,0.0,0.0,Good,10,2180,890.0,1962,2005.0,98004,47.5862,-122.198,2500,11194,10,Fall
3986,3986,7202360600,10/8/2014,790000.0,4,2.5,3500,7519,2.0,0.0,0.0,Good,9,3500,0.0,2004,0.0,98053,47.6799,-122.024,3920,7982,10,Fall
3987,3987,7852020590,3/5/2015,499900.0,3,2.5,2100,5112,2.0,0.0,0.0,Good,8,2100,0.0,1999,0.0,98065,47.5338,-121.867,2100,4370,3,Winter
3988,3988,2023039160,4/23/2015,525000.0,4,2.25,2620,98881,1.0,0.0,0.0,Good,7,1820,800.0,1952,0.0,98070,47.4662,-122.453,1728,95832,4,Spring
3989,3989,2597520090,6/22/2014,810000.0,4,2.5,2810,10613,2.0,0.0,0.0,Good,9,2810,0.0,1989,0.0,98006,47.5424,-122.141,2800,9933,6,Spring
3990,3990,8631600025,2/20/2015,425000.0,4,1.5,2290,8773,1.0,0.0,0.0,Very_Good,7,1330,960.0,1947,0.0,98133,47.7173,-122.33,1740,7058,2,Winter
3991,3991,8100000110,12/26/2014,241250.0,3,1.75,1350,7588,1.0,0.0,0.0,Good,7,1350,0.0,1993,0.0,98010,47.3123,-122.023,1470,7341,12,Winter
3992,3992,5151800015,11/12/2014,318700.0,4,2.5,2770,19116,1.0,0.0,0.0,Very_Good,8,1600,1170.0,1961,0.0,98003,47.3386,-122.319,2730,18429,11,Fall
3993,3993,9521101055,8/27/2014,720000.0,4,1.75,2530,5000,1.5,0.0,2.0,Excellent,8,2070,460.0,1917,0.0,98103,47.6624,-122.348,1950,3600,8,Summer
3994,3994,2475901105,7/15/2014,291000.0,3,1.0,1280,10500,1.5,0.0,0.0,Very_Good,5,1280,0.0,1941,0.0,98024,47.566,-121.894,1410,10500,7,Summer
3995,3995,1726069202,7/18/2014,420000.0,3,1.75,1060,38644,1.0,0.0,0.0,Good,7,1060,0.0,1983,0.0,98077,47.7442,-122.072,1310,11416,7,Summer
3996,3996,3530450100,7/26/2014,210000.0,2,1.75,1000,3554,1.0,0.0,0.0,Very_Good,8,1000,0.0,1975,0.0,98198,47.3811,-122.32,1150,4000,7,Summer
3997,3997,8941800100,4/27/2015,645000.0,3,3.25,3870,11000,2.0,0.0,2.0,Good,9,2970,900.0,1991,0.0,98106,47.5545,-122.354,2970,11000,4,Spring
